split,sampleIndex,label,profileKey,careerName,representativeLevel,levelBand,pathKeys,sharedProfile,archetype,peerWeight,peerRelationship,hardTags
test,376,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,typical_fit,0.14679595652896626,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
test,377,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.024125488668271345,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,378,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.026572838594190868,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,379,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,strong_fit,0.12317881732395441,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
test,380,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,typical_fit,0.04685960235854748,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
test,381,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,stretch_fit,0.05226627666527551,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,382,14,data_architech,Data Architech,5,mid,data_engineering,False,stretch_fit,0.18696384707641225,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
test,383,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.20446574198934908,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,384,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,strong_fit,0.1375509493599566,same_path_adjacent,mixed_signal | same_path_adjacent
test,385,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,strong_fit,0.022784500829906837,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
test,386,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.1817399178393022,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,387,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,stretch_fit,0.06615730939494432,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,388,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,strong_fit,0.039835666317146995,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,389,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,typical_fit,0.1733676885430791,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,390,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,stretch_fit,0.30911726425889263,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,391,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,typical_fit,0.12139471905963871,same_family_neighbor,mixed_signal | same_family_neighbor
test,392,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3864298796376129,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,393,28,research_manager,Research Manager,5,mid,applied_research,False,stretch_fit,0.16983954501329804,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | stretch_fit
test,394,28,research_manager,Research Manager,5,mid,applied_research,False,strong_fit,0.16537976333191412,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile
test,395,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,strong_fit,0.17443195434058775,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
test,396,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.26105797316243495,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
test,397,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,strong_fit,0.14032356466452348,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile
test,398,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.02990564039170822,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,399,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.24343724193657937,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,400,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.19243007020407782,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,401,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,typical_fit,0.2125063911301005,same_path_adjacent,mixed_signal | same_path_adjacent
test,402,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.221321202411064,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,403,12,data_engineer,Data Engineer,3,mid,data_engineering,False,strong_fit,0.1747131355248983,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,404,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,stretch_fit,0.2673004473858702,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,405,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,strong_fit,0.0361626670838502,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile
test,406,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,stretch_fit,0.34719540303812246,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,407,28,research_manager,Research Manager,5,mid,applied_research,False,strong_fit,0.15475563653678778,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile
test,408,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.35375686460557954,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,409,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,stretch_fit,0.061856167537781406,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
test,410,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3165099028537737,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,411,18,data_scientist,Data Scientist,4,mid,data_science,False,stretch_fit,0.1802893708937772,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,412,18,data_scientist,Data Scientist,4,mid,data_science,False,stretch_fit,0.21118560346132456,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,413,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.11755718560827248,same_path_adjacent,mixed_signal | same_path_adjacent
test,414,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,typical_fit,0.13121607472466537,shared_foundation,mixed_signal | shared_foundation
test,415,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.2242061538811661,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,416,28,research_manager,Research Manager,5,mid,applied_research,False,stretch_fit,0.19847911429915813,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
test,417,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.273901477667738,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,418,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.28668639066810364,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,419,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,typical_fit,0.12595929399368763,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,420,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,strong_fit,0.12220591398132032,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile
test,421,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,stretch_fit,0.0824228880888587,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,422,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,stretch_fit,0.22307929914296895,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,423,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.04306243369757683,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | stretch_fit
test,424,18,data_scientist,Data Scientist,4,mid,data_science,False,typical_fit,0.2121223267269413,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,425,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,stretch_fit,0.20027152028199638,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
test,426,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,stretch_fit,0.07814456264586657,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,427,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.2055371708167561,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,428,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,strong_fit,0.02672988447717104,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,429,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,stretch_fit,0.06385291877752214,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,430,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,typical_fit,0.05436332577438222,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
test,431,14,data_architech,Data Architech,5,mid,data_engineering,False,typical_fit,0.1429402038327347,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
test,432,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.16461746889976886,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,433,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,typical_fit,0.0612965319034219,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | upper_level_typical
test,434,12,data_engineer,Data Engineer,3,mid,data_engineering,False,strong_fit,0.15842367528748905,same_family_neighbor,mixed_signal | same_family_neighbor
test,435,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,stretch_fit,0.26398316388537596,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | stretch_fit
test,436,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.07909120117682969,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
test,437,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.26288393033607155,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,438,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,strong_fit,0.10108939418407284,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,439,18,data_scientist,Data Scientist,4,mid,data_science,False,typical_fit,0.20580195232219867,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,440,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,typical_fit,0.23765083511455504,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,441,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.08186097091609647,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,442,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.2170375219888807,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,443,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,stretch_fit,0.07117511119693616,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,444,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.03260457940406102,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,445,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,strong_fit,0.13158719097089216,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
test,446,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.15580350012869063,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,447,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,strong_fit,0.15804527986738306,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,448,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.07817466956536959,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,449,12,data_engineer,Data Engineer,3,mid,data_engineering,False,stretch_fit,0.1672001701334174,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,450,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.03520642586068783,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
test,451,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,typical_fit,0.043268179917865836,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
test,452,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,typical_fit,0.16715683595673664,same_path_adjacent,mixed_signal | same_path_adjacent
test,453,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.33454804751488654,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,454,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,strong_fit,0.16355888327588017,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
test,455,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,typical_fit,0.032308506095092844,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile | upper_level_typical
test,456,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.05909774019870522,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,457,18,data_scientist,Data Scientist,4,mid,data_science,False,typical_fit,0.14122588499659977,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,458,18,data_scientist,Data Scientist,4,mid,data_science,False,strong_fit,0.1325094459804907,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,459,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,stretch_fit,0.1734301774646242,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,460,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,strong_fit,0.12157539937683104,shared_foundation,mixed_signal | shared_foundation
test,461,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.022025936550630634,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,462,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.028145880203720237,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,463,28,research_manager,Research Manager,5,mid,applied_research,False,strong_fit,0.11651042662173211,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile
test,464,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.1523181140219166,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
test,465,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,strong_fit,0.021176131320191246,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,466,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3332011871644127,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,467,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,strong_fit,0.04323136940931953,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,468,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,typical_fit,0.18428400504533218,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
test,469,14,data_architech,Data Architech,5,mid,data_engineering,False,strong_fit,0.14106532422113321,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,470,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.05922410135794634,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,471,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.06956156307210574,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,472,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.05340669909925197,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,473,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,stretch_fit,0.15832988869583584,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,474,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.06552319564106601,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
test,475,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,typical_fit,0.05871457485788292,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
test,476,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.22430024207529758,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,477,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,typical_fit,0.16081664978619156,shared_foundation,mixed_signal | shared_foundation
test,478,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,typical_fit,0.0445251518373205,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
test,479,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,typical_fit,0.04884405218740592,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
test,480,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.03822116909119832,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,481,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.14362973636880266,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,482,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.3347972462164414,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,483,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,stretch_fit,0.1737908758850854,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,484,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,typical_fit,0.05486074418729857,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
test,485,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,typical_fit,0.06261166023077214,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
test,486,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,strong_fit,0.028277629091268942,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
test,487,28,research_manager,Research Manager,5,mid,applied_research,False,stretch_fit,0.23034343592969714,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | stretch_fit
test,488,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,stretch_fit,0.17965413308915734,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
test,489,29,director_of_research,Director of Research,6,high,applied_research,False,stretch_fit,0.06384261984836608,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,490,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,typical_fit,0.05200222077441888,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | upper_level_typical
test,491,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.033210937158243733,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,492,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,strong_fit,0.16963840000865443,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,493,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,typical_fit,0.06391916853869375,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
test,494,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,stretch_fit,0.06008177267933775,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,495,28,research_manager,Research Manager,5,mid,applied_research,False,stretch_fit,0.19522254708719852,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | stretch_fit
test,496,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,typical_fit,0.18162322187786792,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,497,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,typical_fit,0.057251092893232006,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | upper_level_typical
test,498,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,typical_fit,0.1337869566466765,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | upper_level_typical
test,499,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.22166412915353187,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
test,500,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.2149267395016755,shared_foundation,mixed_signal | shared_foundation
test,501,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,typical_fit,0.16823665069350327,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,502,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.10239217912772848,cross_path_neighbor,cross_path_neighbor | mixed_signal
test,503,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,strong_fit,0.02891615758062156,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,504,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,typical_fit,0.1583958924355107,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | upper_level_typical
test,505,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,typical_fit,0.0535096940808389,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
test,506,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,stretch_fit,0.055078808052517435,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,507,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,typical_fit,0.04372745737164633,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile | upper_level_typical
test,508,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.26913240230549607,shared_foundation,mixed_signal | shared_foundation | stretch_fit
test,509,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,typical_fit,0.29090318575474283,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,510,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.23099856346249753,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,511,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,strong_fit,0.02725332138623256,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
test,512,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.3262453800718217,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,513,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,stretch_fit,0.06846875387808359,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,514,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,typical_fit,0.21825676257559118,shared_foundation,mixed_signal | shared_foundation
test,515,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.15273690732870004,same_family_neighbor,mixed_signal | same_family_neighbor
test,516,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,strong_fit,0.029397741686833442,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,517,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,strong_fit,0.1326019869098612,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,518,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,stretch_fit,0.07772271457311447,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,519,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,stretch_fit,0.0718547745425445,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
test,520,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,typical_fit,0.18330277606625517,shared_foundation,mixed_signal | shared_foundation
test,521,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.02203704008586145,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,522,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,strong_fit,0.1237728552826263,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,523,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,typical_fit,0.18283875833347424,shared_foundation,mixed_signal | shared_foundation
test,524,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,stretch_fit,0.06444382694070404,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
test,525,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3545277868400808,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
test,526,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,strong_fit,0.11848667277498053,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
test,527,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,typical_fit,0.21626092456773577,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
test,528,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.1616250262306268,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
test,529,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,typical_fit,0.12827892643648894,same_path_adjacent,mixed_signal | same_path_adjacent | upper_level_typical
test,530,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,typical_fit,0.2137683779181207,shared_foundation,mixed_signal | shared_foundation
test,531,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,strong_fit,0.03213819346268372,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
test,532,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.34653978252171896,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
